logradouro;numero;complemento;valor_avaliacao;bairro;cidade;uf;ano_construcao;area_terreno;area_construida;fracao_ideal;padrao_acabamento;tipo_construcao;tipo_ocupacao;data_transacao;estado_conservacao;tipo_imovel;sfh;cod_logradouro;latitude;longitude;ano
rua bela vista;231;apto 1702 edf. paulo ferreira;381167,78;Casa Amarela;Recife;PE;2022;1394,25;99,15;0,01375;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-03-16;Bom;Apartamento;0,00;10642;;;2026
rua professor souto maior;54;apto 1101 edf sobrado joaquim cardozo;400000,00;Casa Amarela;Recife;PE;2012;2406,54;111,74;0,00696;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-05-13;Bom;Apartamento;0,00;56200;-8.027301;-34.907572;2026
rua abel de sa bezerra cavalcanti;147;apto 0401 edf rio negro;340000,00;Casa Amarela;Recife;PE;1984;892,5;126,1;0,05473;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-02-24;Bom;Apartamento;0,00;86584;-8.027579;-34.908729;2026
rua abel de sa bezerra cavalcanti;147;apto 0302 edf rio negro;348240,00;Casa Amarela;Recife;PE;1984;892,5;129,88;0,05637;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-06-30;Bom;Apartamento;0,00;86584;-8.027579;-34.908729;2026
rua abel de sa bezerra cavalcanti;101;apto 0103 edf dulce rodrigues;270000,00;Casa Amarela;Recife;PE;1987;810;124,53;0,04216;Simples;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-01-08;Bom;Apartamento;0,00;86584;-8.028093;-34.908802;2026
rua arnoldo magalhaes;22;apto 2403 edf alianca colonial;750000,00;Casa Amarela;Recife;PE;2011;2324,6;126,82;0,01234;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-03-26;Bom;Apartamento;0,00;8168;-8.028462;-34.909631;2026
rua arnoldo magalhaes;22;apto 503 edf alianca colonial;725000,00;Casa Amarela;Recife;PE;2011;2324,6;126,82;0,01234;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-06-08;Bom;Apartamento;0,00;8168;-8.028462;-34.909631;2026
rua arnoldo magalhaes;22;apto 401 edf alianca colonial;795000,00;Casa Amarela;Recife;PE;2011;2324,6;126,82;0,01234;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-08-06;Bom;Apartamento;495000,00;8168;-8.028462;-34.909631;2026
rua arnoldo magalhaes;80;apto 501 edf condado colonial;600000,00;Casa Amarela;Recife;PE;2012;2180;127,14;0,01234;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-04-14;Bom;Apartamento;200000,00;8168;-8.028095;-34.90953;2026
rua arnoldo magalhaes;80;apto 1402 edf condado colonial;750000,00;Casa Amarela;Recife;PE;2012;2180;127,14;0,01234;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-07-20;Bom;Apartamento;600000,00;8168;-8.028095;-34.90953;2026
rua arnoldo magalhaes;94;apto 1703 edf aldeia colonial;650000,00;Casa Amarela;Recife;PE;2011;2193,4;125,16;0,01234;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-07-27;Bom;Apartamento;0,00;8168;-8.027746;-34.909431;2026
rua rodrigues sete;179;apto 1701 edf varandas do bosque;760000,00;Casa Amarela;Recife;PE;2024;1372,03;175,24;0,0229;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-01-22;Bom;Apartamento;0,00;59048;;;2026
rua rodrigues sete;179;apto 502 edf varandas do bosque;732187,83;Casa Amarela;Recife;PE;2024;1372,03;174,59;0,02265;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-07-03;Bom;Apartamento;0,00;59048;;;2026
rua rodrigues sete;179;apto 1002 edf varandas do bosque;750000,00;Casa Amarela;Recife;PE;2024;1372,03;175,24;0,0229;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-04-22;Bom;Apartamento;0,00;59048;;;2026
rua rodrigues sete;91;apto 201 edf ana rodrigues;650000,00;Casa Amarela;Recife;PE;2009;1375,33;132,28;0,01594;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-07-16;Bom;Apartamento;450000,00;59048;-8.028655;-34.908243;2026
rua rodrigues sete;45;apto 301 edf. diva moraes;1050000,00;Casa Amarela;Recife;PE;2020;1158,01;186,28;0,02523;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-05-28;Bom;Apartamento;735000,00;59048;;;2026
rua rodrigues sete;45;apto 1501 edf. diva moraes;980000,00;Casa Amarela;Recife;PE;2020;1158,01;190,29;0,02665;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-07-22;Bom;Apartamento;0,00;59048;;;2026
rua rodrigues sete;45;apto 1102 edf. diva moraes;980000,00;Casa Amarela;Recife;PE;2020;1158,01;190,29;0,02665;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-07-21;Bom;Apartamento;0,00;59048;;;2026
rua rodrigues sete;45;apto 102 edf. diva moraes;790000,00;Casa Amarela;Recife;PE;2020;1158,01;186,28;0,02523;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-04-30;Bom;Apartamento;290000,00;59048;;;2026
est do arraial;2948;loja 0117 ctr comercial monsarraz norte center;100000,00;Casa Amarela;Recife;PE;1991;1338,26;24,9;0,02323;Médio;Loja <= 4 Pavimentos;COMERCIAL SEM LIXO ORGANICO;2026-07-27;Bom;Loja;0,00;8222;-8.028813;-34.908638;2026
est do arraial;2948;loja 0116 ctr comercial monsarraz norte center;105000,00;Casa Amarela;Recife;PE;1991;1338,26;20,16;0,0188;Médio;Loja <= 4 Pavimentos;COMERCIAL SEM LIXO ORGANICO;2026-03-17;Bom;Loja;0,00;8222;-8.028813;-34.908638;2026
est do arraial;2948;loja 0118 ctr comercial monsarraz norte center;100000,00;Casa Amarela;Recife;PE;1991;1338,26;24,9;0,02323;Médio;Loja <= 4 Pavimentos;COMERCIAL SEM LIXO ORGANICO;2026-05-13;Bom;Loja;0,00;8222;-8.028813;-34.908638;2026
est do arraial;2948;loja 0101 ctr comercial monsarraz norte center;140000,00;Casa Amarela;Recife;PE;1991;1338,26;33,2;0,03097;Médio;Loja <= 4 Pavimentos;COMERCIAL SEM LIXO ORGANICO;2026-04-23;Bom;Loja;0,00;8222;-8.028813;-34.908638;2026
rua abel de sa bezerra cavalcanti;74;apto 1501 edf ciudad de sevilha;344404,99;Casa Amarela;Recife;PE;1996;926;118,94;0,0293;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-03-26;Bom;Apartamento;119688,42;86584;-8.028424;-34.908519;2026
rua abel de sa bezerra cavalcanti;120;apto 0603 edf pedra do conde;290000,00;Casa Amarela;Recife;PE;1989;730,12;97,89;0,05555;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-04-23;Bom;Apartamento;232000,00;86584;-8.027928;-34.908454;2026
est do arraial;3286;sala 0017 ctr medico e odontologico;140000,00;Casa Amarela;Recife;PE;1993;934,17;23,73;0,03378;Médio;Sala <= 4 Pavimentos;COMERCIAL SEM LIXO ORGANICO;2026-06-25;Bom;Sala;0,00;8222;-8.027863;-34.911669;2026
est do arraial;3286;sala 0026 ctr medico e odontologico;240000,00;Casa Amarela;Recife;PE;1993;934,17;48,86;0,06956;Médio;Sala <= 4 Pavimentos;COMERCIAL SEM LIXO ORGANICO;2026-06-25;Bom;Sala;0,00;8222;-8.027863;-34.911669;2026
est do arraial;3286;sala 0019 ctr medico e odontologico;117000,00;Casa Amarela;Recife;PE;1993;934,17;23,73;0,03378;Médio;Sala <= 4 Pavimentos;COMERCIAL COM LIXO ORGANICO;2026-02-04;Bom;Sala;0,00;8222;-8.027863;-34.911669;2026
rua professor souto maior;33;apto 1501 edf morumbi residence;500000,00;Casa Amarela;Recife;PE;2008;2298,27;124,09;0,00961;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-01-20;Bom;Apartamento;0,00;56200;-8.027838;-34.907396;2026
rua guimaraes peixoto;75;sala 1501 edf one way nucleo emp;240000,00;Casa Amarela;Recife;PE;2015;1784,4;66,57;0,00576;Superior;Sala > 4 Pavimentos;COMERCIAL SEM LIXO ORGANICO;2026-03-24;Bom;Centro Comercial/Serviços;0,00;28347;-8.029148;-34.907625;2026
rua guimaraes peixoto;75;sala 1802 edf one way nucleo emp;240000,00;Casa Amarela;Recife;PE;2015;1784,4;65,07;0,00563;Superior;Sala > 4 Pavimentos;COMERCIAL COM LIXO ORGANICO;2026-05-18;Bom;Centro Comercial/Serviços;0,00;28347;-8.029148;-34.907625;2026
rua guimaraes peixoto;75;sala 808 edf one way nucleo emp;240000,00;Casa Amarela;Recife;PE;2015;1784,4;66,38;0,00574;Superior;Sala > 4 Pavimentos;COMERCIAL COM LIXO ORGANICO;2026-03-30;Bom;Centro Comercial/Serviços;0,00;28347;-8.029148;-34.907625;2026
rua guimaraes peixoto;75;sala 205 edf one way nucleo emp;240000,00;Casa Amarela;Recife;PE;2015;1784,4;65,07;0,00563;Superior;Sala > 4 Pavimentos;COMERCIAL COM LIXO ORGANICO;2026-04-06;Bom;Centro Comercial/Serviços;0,00;28347;-8.029148;-34.907625;2026
rua guimaraes peixoto;75;sala 2202 edf one way nucleo emp;258000,00;Casa Amarela;Recife;PE;2015;1784,4;65,07;0,00563;Superior;Sala > 4 Pavimentos;COMERCIAL COM LIXO ORGANICO;2026-04-14;Bom;Centro Comercial/Serviços;0,00;28347;-8.029148;-34.907625;2026
est do arraial;2830;apto 0602 edf arraial;334000,00;Casa Amarela;Recife;PE;2004;620;99,07;0,0543;Médio;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-01-14;Bom;Apartamento;0,00;8222;-8.029426;-34.907739;2026
rua rodrigues sete;90;apto 204 edf lucina rodrigues;450000,00;Casa Amarela;Recife;PE;2012;1419,85;96,58;0,01315;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-06-10;Bom;Apartamento;250000,00;59048;-8.028702;-34.907683;2026
rua rodrigues sete;90;apto 404 edf lucina rodrigues;424274,69;Casa Amarela;Recife;PE;2012;1419,85;96,58;0,01315;Superior;Apartamento > 4 Pavimentos;RESIDENCIAL;2026-04-14;Bom;Apartamento;0,00;59048;-8.028702;-34.907683;2026
